05/04/2012 17:37:32,0-7380086,TRACK,48.6117,-123.15463,"",""
05/04/2012 17:29:03,0-7380086,TRACK,48.60918,-123.1535,"",""
05/04/2012 17:17:33,0-7380086,TRACK,48.60926,-123.15346,"",""
05/04/2012 17:07:42,0-7380086,TRACK,48.60928,-123.15395,"",""
05/04/2012 16:57:52,0-7380086,TRACK,48.60914,-123.15332,"",""
05/04/2012 16:47:50,0-7380086,TRACK,48.61055,-123.15367,"",""
05/04/2012 16:37:28,0-7380086,TRACK,48.62394,-123.16876,"",""
05/04/2012 16:27:28,0-7380086,TRACK,48.63875,-123.19109,"",""
05/04/2012 16:17:28,0-7380086,TRACK,48.65352,-123.21097,"",""
05/04/2012 16:07:30,0-7380086,TRACK,48.66787,-123.22577,"",""
05/04/2012 15:57:30,0-7380086,TRACK,48.67809,-123.23836,"",""
05/04/2012 15:48:07,0-7380086,TRACK,48.68483,-123.24567,"",""
05/04/2012 15:37:31,0-7380086,TRACK,48.69402,-123.24568,"",""
05/04/2012 15:29:06,0-7380086,TRACK,48.69059,-123.24727,"",""
05/04/2012 15:07:31,0-7380086,TRACK,48.69297,-123.24292,"",""
05/04/2012 14:57:39,0-7380086,TRACK,48.70329,-123.2383,"",""
05/04/2012 14:52:41,0-7380086,HELP,48.70473,-123.24132,"","BR SPOT - With KW"
05/04/2012 14:47:41,0-7380086,HELP,48.69941,-123.24405,"","BR SPOT - With KW"
05/04/2012 14:37:59,0-7380086,HELP,48.6962,-123.24356,"","BR SPOT - With KW"
05/04/2012 14:32:50,0-7380086,HELP,48.70148,-123.24263,"","BR SPOT - With KW"
05/04/2012 14:27:40,0-7380086,HELP,48.70768,-123.24405,"","BR SPOT - With KW"
05/04/2012 14:22:40,0-7380086,HELP,48.71217,-123.24362,"","BR SPOT - With KW"
05/04/2012 14:12:38,0-7380086,HELP,48.72101,-123.24335,"","BR SPOT - With KW"
05/04/2012 14:09:36,0-7380086,HELP,48.72306,-123.24364,"","BR SPOT - With KW"
05/04/2012 14:02:45,0-7380086,HELP,48.72552,-123.24084,"","BR SPOT - With KW"
05/04/2012 13:58:12,0-7380086,HELP,48.7236,-123.23941,"","BR SPOT - With KW"
05/04/2012 13:03:18,0-7380086,HELP,48.70989,-123.25804,"","BR SPOT - With KW"
05/04/2012 12:58:19,0-7380086,HELP,48.70403,-123.25401,"","BR SPOT - With KW"
05/04/2012 12:53:20,0-7380086,HELP,48.69767,-123.25024,"","BR SPOT - With KW"
05/04/2012 12:48:17,0-7380086,HELP,48.69065,-123.24747,"","BR SPOT - With KW"
05/04/2012 12:43:16,0-7380086,HELP,48.68373,-123.24341,"","BR SPOT - With KW"
05/04/2012 12:34:00,0-7380086,HELP,48.6761,-123.23384,"","BR SPOT - With KW"
05/04/2012 12:28:27,0-7380086,HELP,48.67134,-123.22867,"","BR SPOT - With KW"
05/04/2012 12:23:16,0-7380086,HELP,48.66359,-123.22549,"","BR SPOT - With KW"
05/04/2012 12:18:14,0-7380086,HELP,48.65435,-123.22112,"","BR SPOT - With KW"
05/04/2012 12:13:17,0-7380086,HELP,48.64597,-123.21626,"","BR SPOT - With KW"
05/04/2012 12:08:14,0-7380086,HELP,48.63869,-123.2149,"","BR SPOT - With KW"
05/04/2012 12:06:41,0-7380086,HELP,48.63633,-123.21509,"","BR SPOT - With KW"
05/04/2012 11:54:10,0-7380086,TRACK,48.61433,-123.21712,"",""
05/04/2012 11:25:36,0-7380086,TRACK,48.57944,-123.17772,"",""
05/04/2012 11:14:04,0-7380086,TRACK,48.58975,-123.16985,"",""
05/04/2012 11:04:04,0-7380086,TRACK,48.58543,-123.1577,"",""
05/04/2012 10:54:10,0-7380086,TRACK,48.58495,-123.15923,"",""
05/04/2012 10:13:17,0-7380086,TRACK,48.58486,-123.15929,"",""
05/04/2012 10:03:10,0-7380086,TRACK,48.58488,-123.15927,"",""
05/04/2012 09:53:30,0-7380086,TRACK,48.58495,-123.15932,"",""
05/04/2012 09:33:09,0-7380086,TRACK,48.58484,-123.15929,"",""
05/04/2012 09:23:26,0-7380086,TRACK,48.58491,-123.15923,"",""
05/04/2012 09:13:46,0-7380086,TRACK,48.58487,-123.15927,"",""
05/04/2012 09:03:10,0-7380086,TRACK,48.5849,-123.15923,"",""
05/04/2012 08:53:10,0-7380086,TRACK,48.58484,-123.15927,"",""
05/04/2012 08:43:24,0-7380086,TRACK,48.58484,-123.15926,"",""
05/04/2012 08:33:28,0-7380086,TRACK,48.58482,-123.15932,"",""
05/04/2012 08:23:29,0-7380086,TRACK,48.5848,-123.15936,"",""
05/04/2012 08:13:14,0-7380086,TRACK,48.58483,-123.15938,"",""
05/04/2012 08:03:10,0-7380086,TRACK,48.58484,-123.15933,"",""
05/04/2012 07:53:11,0-7380086,TRACK,48.58485,-123.15938,"",""
05/04/2012 07:43:10,0-7380086,TRACK,48.58483,-123.15938,"",""
05/04/2012 07:33:09,0-7380086,TRACK,48.58485,-123.15938,"",""
05/04/2012 07:23:11,0-7380086,TRACK,48.58485,-123.15929,"",""
05/04/2012 07:03:10,0-7380086,TRACK,48.58483,-123.15921,"",""
05/04/2012 06:53:09,0-7380086,TRACK,48.58485,-123.15926,"",""
05/04/2012 06:43:27,0-7380086,TRACK,48.58485,-123.15926,"",""
05/04/2012 06:33:10,0-7380086,TRACK,48.58483,-123.15929,"",""
05/04/2012 06:23:09,0-7380086,TRACK,48.58487,-123.15927,"",""
05/04/2012 06:13:15,0-7380086,TRACK,48.58487,-123.15927,"",""
05/04/2012 06:03:10,0-7380086,TRACK,48.58486,-123.15912,"",""
05/04/2012 05:53:11,0-7380086,TRACK,48.58492,-123.15929,"",""
05/04/2012 05:43:12,0-7380086,TRACK,48.58477,-123.15916,"",""
05/04/2012 05:33:13,0-7380086,TRACK,48.58506,-123.15907,"",""
05/04/2012 05:23:14,0-7380086,TRACK,48.58482,-123.15921,"",""
05/04/2012 05:03:10,0-7380086,TRACK,48.58484,-123.15918,"",""
05/04/2012 04:43:10,0-7380086,TRACK,48.58485,-123.15926,"",""
05/04/2012 04:33:11,0-7380086,TRACK,48.58485,-123.15921,"",""
05/04/2012 04:03:13,0-7380086,TRACK,48.58487,-123.15915,"",""
05/04/2012 03:53:12,0-7380086,TRACK,48.58491,-123.15907,"",""
05/04/2012 03:43:11,0-7380086,TRACK,48.58489,-123.15918,"",""
05/04/2012 03:33:12,0-7380086,TRACK,48.58483,-123.15915,"",""
05/04/2012 03:23:27,0-7380086,TRACK,48.58484,-123.15916,"",""
05/04/2012 03:13:10,0-7380086,TRACK,48.58477,-123.15915,"",""
05/04/2012 02:53:14,0-7380086,TRACK,48.5848,-123.15918,"",""
05/04/2012 02:43:14,0-7380086,TRACK,48.5848,-123.1591,"",""
05/04/2012 02:33:24,0-7380086,TRACK,48.58473,-123.15897,"",""
05/04/2012 02:23:10,0-7380086,TRACK,48.5848,-123.15915,"",""
05/04/2012 02:13:10,0-7380086,TRACK,48.58485,-123.15906,"",""
05/04/2012 02:03:09,0-7380086,TRACK,48.58484,-123.1591,"",""
05/04/2012 01:53:10,0-7380086,TRACK,48.58484,-123.15926,"",""
05/04/2012 01:43:11,0-7380086,TRACK,48.58483,-123.15915,"",""
05/04/2012 01:33:28,0-7380086,TRACK,48.5848,-123.15912,"",""
05/04/2012 01:23:12,0-7380086,TRACK,48.58482,-123.15927,"",""
05/04/2012 01:13:45,0-7380086,TRACK,48.58484,-123.15903,"",""
05/04/2012 01:03:09,0-7380086,TRACK,48.58478,-123.15915,"",""
05/04/2012 00:43:10,0-7380086,TRACK,48.58478,-123.15921,"",""
05/04/2012 00:13:16,0-7380086,TRACK,48.58482,-123.15907,"",""
05/04/2012 00:03:29,0-7380086,TRACK,48.5849,-123.15916,"",""
05/03/2012 23:53:10,0-7380086,TRACK,48.5849,-123.15923,"",""
05/03/2012 23:43:18,0-7380086,TRACK,48.58507,-123.15926,"",""
05/03/2012 23:33:14,0-7380086,TRACK,48.5848,-123.15915,"",""
05/03/2012 23:23:30,0-7380086,TRACK,48.58485,-123.15918,"",""
05/03/2012 23:13:44,0-7380086,TRACK,48.58483,-123.15915,"",""
05/03/2012 23:03:16,0-7380086,TRACK,48.58477,-123.159,"",""
05/03/2012 22:53:10,0-7380086,TRACK,48.58482,-123.15907,"",""
05/03/2012 22:43:19,0-7380086,TRACK,48.58471,-123.1591,"",""
05/03/2012 22:33:15,0-7380086,TRACK,48.58476,-123.15918,"",""
05/03/2012 22:23:10,0-7380086,TRACK,48.58482,-123.15921,"",""
05/03/2012 22:13:11,0-7380086,TRACK,48.58471,-123.15884,"",""
05/03/2012 22:03:08,0-7380086,TRACK,48.58478,-123.15916,"",""
05/03/2012 21:53:12,0-7380086,TRACK,48.58472,-123.15907,"",""
05/03/2012 21:43:15,0-7380086,TRACK,48.58473,-123.159,"",""
05/03/2012 21:33:30,0-7380086,TRACK,48.58482,-123.15903,"",""
05/03/2012 21:23:12,0-7380086,TRACK,48.5847,-123.159,"",""
05/03/2012 21:13:53,0-7380086,TRACK,48.58485,-123.15915,"",""
05/03/2012 21:03:11,0-7380086,TRACK,48.58467,-123.15926,"",""
05/03/2012 20:53:16,0-7380086,TRACK,48.58466,-123.15932,"",""
05/03/2012 20:43:12,0-7380086,TRACK,48.58472,-123.15921,"",""
05/03/2012 20:33:15,0-7380086,TRACK,48.58471,-123.15926,"",""
05/03/2012 20:23:17,0-7380086,TRACK,48.58473,-123.15923,"",""
05/03/2012 20:13:15,0-7380086,TRACK,48.58473,-123.15929,"",""
05/03/2012 20:03:12,0-7380086,TRACK,48.58471,-123.15915,"",""
05/03/2012 19:53:17,0-7380086,TRACK,48.58469,-123.15918,"",""
05/03/2012 19:43:12,0-7380086,TRACK,48.58466,-123.15926,"",""
05/03/2012 19:33:19,0-7380086,TRACK,48.58474,-123.15921,"",""
05/03/2012 19:23:51,0-7380086,TRACK,48.5847,-123.15921,"",""
05/03/2012 19:13:45,0-7380086,TRACK,48.58471,-123.15929,"",""
